STN---;YEARMODA;TEMP;DEWP;VISIB;;WDSP;;MXSPD;GUST;MAX;MIN;PRCP;SNDP;FRSHTT
85360;19921221;56,3;55,5;6,2;24;6;24;8;999,9;59.0*;53.6*;99,99;999,9;10000
85360;19921222;55,7;54,9;5;24;9,7;24;14;999,9;59.0*;53.6*;99,99;999,9;10000
85360;19921223;56,4;54,3;6,9;24;5,9;24;8,9;999,9;62.6*;53.6*;99,99;999,9;10000
85360;19921224;54,3;50,7;6,4;24;6,3;24;9,9;999,9;59.0*;51.8*;99,99;999,9;10000
85360;19921225;53,4;51;6,1;24;8,1;24;10,9;999,9;57.2*;51.8*;99,99;999,9;10000
85360;19921226;54,3;48,9;6,5;24;5,9;24;10,9;999,9;60.8*;48.2*;0.00I;999,9;0
85360;19921227;54;48,6;6,2;24;6,3;24;8;999,9;59.0*;50.0*;0.00I;999,9;0
85360;19921228;52,6;47,8;6,2;24;6;24;8,9;999,9;57.2*;48.2*;0.00I;999,9;0
85360;19921229;49,7;44,1;6,2;24;6;24;10,9;999,9;55.4*;46.4*;0.00I;999,9;0
85360;19921230;47,4;42,3;6,2;24;5,2;24;8;999,9;53.6*;42.8*;0.00I;999,9;0
85360;19921231;49;39;6,4;24;4,1;24;7;999,9;55.4*;42.8*;0.00I;999,9;0
85360;19930101;45,7;39,7;5,8;24;1,8;24;4,9;999,9;50.0*;41.0*;0.00I;999,9;0
85360;19930102;45,9;37,3;6,2;24;4;24;9,9;999,9;53.6*;39.2*;0.00I;999,9;0
85360;19930103;46,1;37,5;6,2;24;3,4;24;10,9;999,9;55.4*;39.2*;0.00I;999,9;0
85360;19930104;47,5;42,7;3,8;24;0,8;24;4,9;999,9;55.4*;41.0*;99,99;999,9;10000
85360;19930105;53,5;50,9;3,4;24;4,3;24;8;999,9;59.0*;50.0*;99,99;999,9;110000
85360;19930106;50,3;44,1;5,7;24;3,5;24;8;999,9;59.0*;44.6*;0.00I;999,9;0
85360;19930107;48,9;45,6;4,3;24;2,4;24;5,8;999,9;57.2*;42.8*;0.00I;999,9;0
85360;19930108;47,1;46;1,7;24;0,2;24;2,9;999,9;55.4*;39.2*;0.00I;999,9;100000
85360;19930109;43,5;43,3;1,3;22;0,1;22;2,9;999,9;48.2*;37.4*;0.00I;999,9;100000
85360;19930110;43,3;43,3;0,3;24;1,4;24;4,9;999,9;48.2*;37.4*;0.00I;999,9;100000
85360;19930111;52,3;51,6;2,9;24;3,4;24;10,9;999,9;60.8*;44.6*;0.00I;999,9;100000
85360;19930112;60;59,9;5,4;24;8,3;24;11,8;999,9;60.8*;57.2*;99,99;999,9;10000
85360;19930113;60;58,5;6;24;5,9;24;8,9;999,9;64.4*;55.4*;0.00I;999,9;0
85360;19930114;53,3;52,9;2;24;3,5;24;8;999,9;57.2*;51.8*;0.00I;999,9;100000
85360;19930115;50,2;50,2;0,9;9;3,2;9;5,8;999,9;51.8*;48.2*;0.00I;999,9;100000
85360;19930116;51,4;49;3,8;24;3,1;24;7;999,9;59.0*;44.6*;0.00I;999,9;100000
85360;19930117;51,7;49,8;4,7;24;2,4;24;8;999,9;60.8*;46.4*;0.00I;999,9;0
85360;19930118;50,9;47,4;4,7;24;3,9;24;8;999,9;59.0*;46.4*;0.00I;999,9;0
85360;19930119;49,9;44,7;4,9;24;2,6;24;5,8;999,9;57.2*;42.8*;0.00I;999,9;0
85360;19930120;49,8;43,7;5,6;24;3,7;24;7;999,9;59.0*;42.8*;0.00I;999,9;0
85360;19930121;51,1;42,8;5,9;24;4,8;24;9,9;999,9;60.8*;44.6*;0.00I;999,9;0
85360;19930122;51,5;42,6;5,9;21;4,6;21;9,9;999,9;60.8*;46.4*;0.00I;999,9;0
85360;19930123;50,4;41,7;6,2;24;3,9;24;7;999,9;59.0*;44.6*;0.00I;999,9;0
85360;19930124;49,4;41,1;6;24;2,9;24;5,8;999,9;60.8*;41.0*;0.00I;999,9;0
85360;19930125;52,8;44,9;6,2;24;7,8;24;21;23,9;60.8*;46.4*;0.00I;999,9;0
85360;19930126;51,3;40,2;6,2;24;4;24;8,9;999,9;62.6*;41.0*;0.00I;999,9;0
85360;19930127;51,2;44,9;5;24;1,1;24;5,8;999,9;60.8*;42.8*;0.00I;999,9;0
85360;19930128;51,7;48,6;4,9;24;2,4;24;9,9;999,9;59.0*;44.6*;99,99;999,9;10000
85360;19930129;51,6;50,1;6,3;24;5;24;15;17,9;57.2*;48.2*;99,99;999,9;10010
85360;19930130;50,2;47,5;6,7;24;7,1;24;9,9;999,9;55.4*;46.4*;99,99;999,9;10000
85360;19930131;53,2;48;6,5;24;8,1;24;14;999,9;57.2*;48.2*;99,99;999,9;10000
85360;19930201;54,6;48;6,5;24;9,2;24;12,8;999,9;62.6*;48.2*;0.00I;999,9;0
85360;19930202;56,7;45,9;6,3;23;10,2;22;12,8;999,9;62.6*;51.8*;0.00I;999,9;0
85360;19930203;54,3;42,8;6,2;24;10,3;24;12,8;999,9;59.0*;48.2*;0.00I;999,9;0
85360;19930204;52;41,7;6,2;24;7,3;24;11,8;999,9;59.0*;46.4*;0.00I;999,9;0
85360;19930205;52,3;42,2;6,2;24;6,3;24;10,9;999,9;60.8*;46.4*;0.00I;999,9;0
85360;19930206;51,8;46,1;6,3;24;5,9;24;8,9;999,9;60.8*;46.4*;99,99;999,9;10000
85360;19930207;53,9;49,2;6;24;5,2;24;9,9;999,9;62.6*;48.2*;99,99;999,9;10000
85360;19930208;53;47,1;6,4;24;2,8;24;8;999,9;60.8*;46.4*;0.00I;999,9;0
85360;19930209;54,2;53,4;4,4;24;7,2;24;15;999,9;60.8*;50.0*;99,99;999,9;110000
85360;19930210;57;55,3;6,5;24;9,2;24;15,9;19,8;60.8*;51.8*;99,99;999,9;10000
85360;19930211;57,2;54,7;6,9;24;7,9;24;14;999,9;60.8*;55.4*;99,99;999,9;10000
85360;19930212;54,5;52,5;4;24;3,6;24;7;999,9;60.8*;48.2*;0.00I;999,9;100000
85360;19930213;55,1;51,4;6,4;24;4;24;8;999,9;60.8*;50.0*;0.00I;999,9;0
85360;19930214;55,4;49,6;6,3;24;4;24;7;999,9;62.6*;48.2*;0.00I;999,9;0
85360;19930215;56,5;46,8;6,2;24;7,1;24;10,9;999,9;64.4*;50.0*;0.00I;999,9;0
85360;19930216;54,8;40,5;6,2;24;6,4;24;11,8;999,9;60.8*;48.2*;0.00I;999,9;0
85360;19930217;54,9;36,2;6,2;22;6,6;22;10,9;999,9;62.6*;46.4*;0.00I;999,9;0
85360;19930218;54,7;38,2;6,2;24;5,4;24;8;999,9;64.4*;48.2*;0.00I;999,9;0
85360;19930219;56,1;42,2;6,2;24;5,5;24;9,9;999,9;66.2*;48.2*;0.00I;999,9;0
85360;19930220;57,8;45,5;6,2;24;3,1;24;8,9;999,9;69.8*;46.4*;0.00I;999,9;0
85360;19930221;57,6;41,7;6,2;24;5,9;24;11,8;999,9;68.0*;50.0*;0.00I;999,9;0
85360;19930222;57,6;39,1;6,2;24;8,7;24;15;999,9;64.4*;51.8*;0.00I;999,9;0
85360;19930223;52,2;35,4;6,2;24;9;24;12,8;999,9;57.2*;46.4*;0.00I;999,9;0
85360;19930224;51;35,4;6,3;24;6,7;24;10,9;999,9;60.8*;42.8*;0.00I;999,9;0
85360;19930225;51,2;33,7;6,3;24;5,1;24;15;17,9;60.8*;42.8*;0.00I;999,9;0
85360;19930226;54,5;46,3;6,8;24;11,5;24;21;39,8;60.8*;50.0*;99,99;999,9;10000
85360;19930227;53,6;40;6,8;24;17,3;24;30,9;42;57.2*;48.2*;0.00I;999,9;0
85360;19930228;47,3;31,6;6,6;24;13,9;24;21;29,9;55.4*;41.0*;99,99;999,9;10000
85360;19930301;43,2;29,5;6,8;24;7,6;24;17,9;25,8;50.0*;35.6*;99,99;999,9;10000
85360;19930302;44,9;35,8;6,8;24;6,3;24;12,8;999,9;55.4*;35.6*;0.00I;999,9;10
85360;19930303;46,7;37,8;5,7;24;3,2;24;7;999,9;57.2*;35.6*;0.00I;999,9;0
85360;19930304;50,4;45,9;5,9;24;8,4;24;15;999,9;53.6*;48.2*;99,99;999,9;10000
85360;19930305;55,2;50,1;6,6;24;7;24;11,8;999,9;64.4*;50.0*;99,99;999,9;10000
85360;19930306;53,7;52,3;6,2;24;4,4;24;8;999,9;59.0*;50.0*;99,99;999,9;110000
85360;19930307;52,5;50,5;3,1;24;5,9;24;12,8;999,9;64.4*;44.6*;0.00I;999,9;100000
85360;19930308;55,6;52,1;6,4;24;4,5;24;10,9;999,9;62.6*;50.0*;99,99;999,9;10000
85360;19930309;54,6;50,1;6,7;24;2,5;24;7;999,9;62.6*;46.4*;0.00I;999,9;0
85360;19930310;54,6;52,7;4,2;24;5,1;24;9,9;999,9;62.6*;48.2*;99,99;999,9;10000
85360;19930311;57,9;55,9;4,8;24;3,9;24;10,9;999,9;64.4*;53.6*;99,99;999,9;110000
85360;19930312;56;55,3;3;24;8,9;24;18,8;36,9;59.0*;51.8*;99,99;999,9;110010
85360;19930313;55,5;52,9;5,8;24;5;24;11,8;999,9;62.6*;50.0*;99,99;999,9;110000
85360;19930314;55,9;51,8;6,8;24;4,4;24;11,8;999,9;64.4*;51.8*;99,99;999,9;10000
85360;19930315;57,6;49,9;6,6;24;6;24;9,9;999,9;68.0*;48.2*;0.00I;999,9;0
85360;19930316;62,8;49,4;6,2;24;9,8;24;15;999,9;73.4*;55.4*;0.00I;999,9;0
85360;19930317;64;52,8;6,2;24;7,4;24;9,9;999,9;71.6*;55.4*;0.00I;999,9;0
85360;19930318;63,9;53,7;6,2;24;5,4;24;11,8;999,9;68.0*;60.8*;0.00I;999,9;0
85360;19930319;62,3;57,1;5,8;24;4,9;24;8;999,9;69.8*;57.2*;0.00I;999,9;0
85360;19930320;60,7;55,3;4,5;24;2,5;24;8;999,9;71.6*;50.0*;0.00I;999,9;100000
85360;19930321;60,6;56,4;6,7;24;6;24;12,8;999,9;68.0*;53.6*;0.00I;999,9;0
85360;19930322;62,7;58,5;6,8;24;3,3;24;7;999,9;68.0*;59.0*;99,99;999,9;10000
85360;19930323;61,5;57,6;6,5;24;3,8;24;11,8;999,9;69.8*;57.2*;99,99;999,9;10000
85360;19930324;60,8;56,1;6,6;24;6,8;24;15,9;22;68.0*;55.4*;0.00I;999,9;0
85360;19930325;58,3;36,3;6,2;24;11;24;17,9;999,9;68.0*;48.2*;0.00I;999,9;0
85360;19930326;57,4;36,3;6,2;24;6,5;24;9,9;999,9;68.0*;48.2*;0.00I;999,9;0
85360;19930327;56,8;41,5;6,2;24;4,2;24;15;999,9;69.8*;44.6*;0.00I;999,9;0
85360;19930328;55,8;46,9;6,8;24;8,4;24;16,9;28;62.6*;50.0*;0.00I;999,9;0
85360;19930329;58,3;49,1;6,3;24;10,3;24;18,8;22;69.8*;51.8*;0.00I;999,9;0
85360;19930330;58,5;52,4;6,5;24;4,6;24;14;999,9;69.8*;41.0*;0.00I;999,9;0
85360;19930331;58,5;52;6,4;24;4,9;24;12,8;18,8;68.0*;50.0*;99,99;999,9;10000
85360;19930401;55,2;44,4;6,9;24;7,8;24;16,9;28;60.8*;48.2*;0.00I;999,9;0
85360;19930402;54,3;43,2;6,5;24;7,9;24;16,9;25,8;62.6*;46.4*;0.00I;999,9;0
85360;19930403;57,1;54;6;24;5,5;24;11,8;999,9;64.4*;48.2*;99,99;999,9;10000
85360;19930404;58,7;51,9;6,8;24;5,2;24;9,9;15;64.4*;51.8*;99,99;999,9;10000
85360;19930405;58,5;51,9;6,5;24;5,2;24;14;999,9;68.0*;48.2*;0.00I;999,9;0
85360;19930406;62;55,7;6,5;24;7,7;24;15,9;999,9;73.4*;53.6*;0.00I;999,9;0
85360;19930407;63,4;55,7;5,8;24;2,9;24;9,9;999,9;78.8*;51.8*;0.00I;999,9;0
85360;19930408;61,5;55,9;6,9;24;6,1;24;11,8;999,9;68.0*;53.6*;0.00I;999,9;0
85360;19930409;62,5;57,4;7;24;5,5;24;10,9;999,9;69.8*;57.2*;99,99;999,9;10000
85360;19930410;59,9;51,5;6,8;24;9,1;24;15,9;999,9;66.2*;55.4*;99,99;999,9;10000
85360;19930411;57,2;50,8;6,8;24;7,1;24;14;999,9;64.4*;51.8*;99,99;999,9;10000
85360;19930412;54,8;48,6;6,8;24;10;24;19,8;29,9;60.8*;50.0*;99,99;999,9;10000
85360;19930413;54,6;48,1;6,9;23;8,1;23;16,9;22;62.6*;50.0*;99,99;999,9;10000
85360;19930414;52,7;48,9;6,6;23;4,9;23;14;999,9;59.0*;50.0*;99,99;999,9;10000
85360;19930415;56,5;47,2;6,7;24;9,1;24;16,9;28;64.4*;50.0*;0.00I;999,9;0
85360;19930416;60,3;46,4;6,2;23;6,6;23;14;22;71.6*;51.8*;0.00I;999,9;0
85360;19930417;63,9;38,2;6,1;23;6;23;14;21;75.2*;55.4*;0.00I;999,9;0
85360;19930418;64,9;42,9;6,2;24;4,9;24;12,8;999,9;78.8*;53.6*;0.00I;999,9;0
85360;19930419;62,6;46;6;22;4;22;9,9;999,9;77.0*;55.4*;0.00I;999,9;0
85360;19930420;60,1;54,8;6,2;24;6,3;24;12,8;999,9;66.2*;55.4*;99,99;999,9;10000
85360;19930421;55,5;49,7;6,9;24;8,8;24;15,9;16,9;62.6*;50.0*;99,99;999,9;10000
85360;19930422;57,9;50,3;6,9;24;5,8;24;9,9;999,9;64.4*;51.8*;0.00I;999,9;0
85360;19930423;56,3;49,3;6,8;24;9,6;24;18,8;28,9;62.6*;50.0*;99,99;999,9;10000
85360;19930424;53,2;47,5;6,2;24;16;24;28;37,9;59.0*;48.2*;99,99;999,9;11110
85360;19930425;52,1;47,8;6,8;24;13,7;24;21;37,9;57.2*;50.0*;99,99;999,9;10000
85360;19930426;56,1;47,9;6,8;24;10,3;24;17,9;26,8;64.4*;50.0*;99,99;999,9;10000
85360;19930427;53,5;49,8;6,3;24;6,6;24;15;999,9;59.0*;46.4*;99,99;999,9;10000
85360;19930428;54,3;51,7;5,9;24;2;24;8;999,9;59.0*;50.0*;99,99;999,9;10010
85360;19930429;56,9;52,1;6,3;24;7,2;24;14;999,9;64.4*;51.8*;99,99;999,9;10000
85360;19930430;59,7;55,5;5,3;24;7,1;24;15;999,9;66.2*;55.4*;99,99;999,9;10000
85360;19930501;59,8;53,5;5,5;24;6;24;12,8;999,9;68.0*;53.6*;0.00I;999,9;0
85360;19930502;59,2;51,8;6,9;24;7,8;24;14;999,9;66.2*;53.6*;0.00I;999,9;0
85360;19930503;59,8;51,2;6,3;24;5,7;24;11,8;999,9;71.6*;50.0*;99,99;999,9;10000
85360;19930504;58,2;56,7;4,2;24;3,6;24;8;999,9;60.8*;57.2*;99,99;999,9;10000
85360;19930505;64,5;57,3;6,4;24;5,2;24;9,9;999,9;73.4*;55.4*;99,99;999,9;10000
85360;19930506;61,7;57,3;5;24;5,6;24;9,9;999,9;68.0*;57.2*;99,99;999,9;10000
85360;19930507;61,9;55,9;4,6;24;2,7;24;9,9;999,9;71.6*;53.6*;0.00I;999,9;100000
85360;19930508;63,4;55,6;6,5;24;4,5;24;11,8;999,9;71.6*;57.2*;0.00I;999,9;0
85360;19930509;63,3;57,2;5,2;24;3,5;24;12,8;999,9;73.4*;55.4*;0.00I;999,9;100000
85360;19930510;62,2;55;6,2;24;4;24;10,9;999,9;69.8*;53.6*;0.00I;999,9;0
85360;19930511;61;55,6;5,5;24;5,5;24;14;999,9;68.0*;57.2*;99,99;999,9;110010
85360;19930512;61,1;56,1;5,9;24;6,6;24;15;22;66.2*;57.2*;99,99;999,9;10010
85360;19930513;60,6;51,6;6,9;24;8,5;24;12,8;22,9;66.2*;55.4*;99,99;999,9;10000
85360;19930514;61,7;54,8;6,7;24;8,3;24;14;999,9;66.2*;57.2*;99,99;999,9;10000
85360;19930515;63;54,9;6,8;24;5,8;24;9,9;999,9;68.0*;59.0*;0.00I;999,9;0
85360;19930516;63,8;57,4;6;24;8,2;24;14;999,9;69.8*;59.0*;0.00I;999,9;0
85360;19930517;63,2;58,6;6;24;11,4;24;17,9;31,9;68.0*;55.4*;99,99;999,9;10000
85360;19930518;58,8;49,5;6,8;24;7,1;24;12,8;999,9;64.4*;53.6*;99,99;999,9;10000
85360;19930519;56,1;46,6;6,9;24;7;24;14;999,9;64.4*;48.2*;99,99;999,9;10000
85360;19930520;58,5;44,8;6,7;24;8,1;24;14;22;68.0*;48.2*;0.00I;999,9;0
85360;19930521;61,6;45,3;6,3;24;5,1;24;11,8;999,9;71.6*;51.8*;0.00I;999,9;0
85360;19930522;62,7;54,5;6,9;24;8,3;24;14;999,9;68.0*;55.4*;0.00I;999,9;0
85360;19930523;61,8;58,7;6,2;24;9,2;24;15;22,9;64.4*;57.2*;99,99;999,9;10000
85360;19930524;59,8;57,1;6,2;24;2;24;5,8;999,9;62.6*;57.2*;99,99;999,9;10000
85360;19930525;59,5;55,6;5,8;24;5,7;23;14;22;66.2*;55.4*;99,99;999,9;10000
85360;19930526;61,2;55,1;6,9;24;9;24;15;22;66.2*;55.4*;99,99;999,9;10000
85360;19930527;63,4;54,9;6,9;24;8,7;24;12,8;999,9;69.8*;57.2*;0.00I;999,9;0
85360;19930528;61,6;54,8;6,1;24;5,4;24;9,9;999,9;69.8*;53.6*;0.00I;999,9;0
85360;19930529;64;58,6;6,7;24;8,9;24;14;25,8;69.8*;59.0*;99,99;999,9;10000
85360;19930530;63,1;55,2;6,6;24;5,6;24;10,9;999,9;69.8*;53.6*;0.00I;999,9;0
85360;19930531;63,9;54,3;6,2;23;4,4;23;10,9;999,9;73.4*;53.6*;0.00I;999,9;0
85360;19930601;64,1;58,2;6,5;24;7,2;24;14;999,9;71.6*;57.2*;99,99;999,9;10000
85360;19930602;63,9;54,8;6,6;23;7;23;14;999,9;73.4*;55.4*;0.00I;999,9;0
85360;19930603;65,8;53,6;6,1;24;5,3;24;14;999,9;78.8*;55.4*;0.00I;999,9;0
85360;19930604;65,2;58,2;6,8;24;7,3;24;12,8;999,9;73.4*;59.0*;99,99;999,9;10000
85360;19930605;63,5;56,5;6,5;24;7;24;14;999,9;68.0*;59.0*;99,99;999,9;10000
85360;19930606;68,2;59,3;5,7;24;6,2;24;12,8;999,9;77.0*;57.2*;0.00I;999,9;0
85360;19930607;69,3;61,9;4,1;24;8,1;24;15;17,9;80.6*;62.6*;0.00I;999,9;0
85360;19930608;67,9;62,3;3,1;22;4,7;22;11,8;19,8;78.8*;62.6*;99,99;999,9;10000
85360;19930609;63,3;58,9;5;24;5,3;24;12,8;999,9;68.0*;59.0*;99,99;999,9;10000
85360;19930610;62,8;53,1;6,9;24;8,8;24;14;999,9;69.8*;57.2*;99,99;999,9;10000
85360;19930611;63,7;52,9;6,8;24;9,2;24;15,9;23,9;71.6*;55.4*;0.00I;999,9;0
85360;19930612;66;52,1;6,2;24;10,7;24;17,9;29,9;77.0*;57.2*;0.00I;999,9;0
85360;19930613;72,5;55,6;6,2;24;9,4;24;16,9;22,9;87.8*;60.8*;0.00I;999,9;0
85360;19930614;78,9;51,7;6,2;24;9,3;24;14;24,9;93.2*;69.8*;0.00I;999,9;0
85360;19930615;83,5;56,7;6,2;23;6,9;23;12,8;21;96.8*;71.6*;0.00I;999,9;0
85360;19930616;80,6;58,7;6,1;23;6,2;23;12,8;999,9;87.8*;71.6*;0.00I;999,9;0
85360;19930617;79;60,4;6,2;24;5,1;24;11,8;999,9;93.2*;68.0*;0.00I;999,9;0
85360;19930618;75,4;59,6;6,1;24;6,5;24;12,8;999,9;87.8*;66.2*;0.00I;999,9;0
85360;19930619;75;59,2;5,9;24;3,9;24;10,9;999,9;91.4*;62.6*;0.00I;999,9;0
85360;19930620;67,5;59,7;5,9;24;7,2;24;9,9;999,9;73.4*;62.6*;99,99;999,9;10000
85360;19930621;65,4;60,7;6,7;24;6,9;24;10,9;999,9;69.8*;62.6*;99,99;999,9;10000
85360;19930622;67,6;59,4;7;24;7;24;14;999,9;75.2*;60.8*;0.00I;999,9;0
85360;19930623;67,8;60,4;6,9;24;4,4;24;9,9;999,9;75.2*;62.6*;0.00I;999,9;0
85360;19930624;68,9;59,6;5,4;24;3,8;24;14;999,9;78.8*;60.8*;0.00I;999,9;0
85360;19930625;73,5;59,9;5;24;3,7;24;8,9;999,9;86.0*;62.6*;0.00I;999,9;0
85360;19930626;73,2;63,1;4,8;24;5,8;24;10,9;999,9;80.6*;66.2*;0.00I;999,9;0
85360;19930627;69,9;60,9;5,3;24;6,5;24;11,8;999,9;77.0*;62.6*;0.00I;999,9;0
85360;19930628;69,2;61,9;7;24;7,4;24;12,8;999,9;77.0*;64.4*;0.00I;999,9;0
85360;19930629;69;60,1;6,6;21;7,7;21;14;999,9;77.0*;62.6*;0.00I;999,9;0
85360;19930630;67,8;55,5;6,9;24;11,3;24;19,8;30,9;75.2*;62.6*;99,99;999,9;10000
85360;19930701;68,8;57,9;6,7;18;16,8;19;23,9;34;77.0*;62.6*;0.00I;999,9;0
85360;19930702;73,5;56,9;6,2;22;13,7;22;22;27;84.2*;62.6*;0.00I;999,9;0
85360;19930703;80,1;54,8;6,4;23;10;24;18,1;22,9;91.4*;69.8*;0.00I;999,9;0
85360;19930704;79,8;59,8;5,9;24;7,3;24;14;999,9;87.8*;73.4*;0.00I;999,9;0
85360;19930705;79,7;58,3;6,2;22;8,6;21;16,9;999,9;91.4*;69.8*;0.00I;999,9;0
85360;19930706;80,8;59,5;6;23;5,5;23;14;999,9;96.8*;64.4*;0.00I;999,9;0
85360;19930707;73,9;65,9;4,2;22;5,8;22;9,9;999,9;86.0*;66.2*;0.00I;999,9;100000
85360;19930708;71,4;62,9;4,5;21;6,5;21;11,1;999,9;82.4*;64.4*;0.00I;999,9;0
85360;19930709;68,6;59,9;6,3;22;7,4;22;11,1;999,9;77.0*;64.4*;0.00I;999,9;0
85360;19930710;67,8;54,8;6,6;23;13,2;23;25,1;28;75.2*;60.8*;0.00I;999,9;0
85360;19930711;66,2;50;6,2;20;11,5;20;15,9;32,1;77.0*;59.0*;0.00I;999,9;0
85360;19930712;73,4;52,7;6,2;23;7,9;23;15,9;999,9;87.8*;60.8*;0.00I;999,9;0
85360;19930713;81,6;50,2;6,2;24;7,6;24;19;999,9;95.0*;69.8*;0.00I;999,9;0
85360;19930714;78,6;56,6;6,2;23;6,4;23;13;999,9;91.4*;68.0*;0.00I;999,9;0
85360;19930715;75,1;53,1;6,2;23;8;23;15;999,9;87.8*;66.2*;7.09G;999,9;0
85360;19930716;72,3;60,1;6,3;22;11,1;22;16,9;999,9;87.8*;60.8*;0.00G;999,9;0
85360;19930717;72;62,6;6,5;24;13,1;24;23,9;34;82.4*;64.4*;0.00I;999,9;0
85360;19930718;71,4;60,2;6,5;22;11,7;22;18,1;28,9;82.4*;62.6*;7.17G;999,9;0
85360;19930719;69,7;56,3;6,3;23;13,7;23;25,1;35;78.8*;62.6*;7.13G;999,9;0
85360;19930720;70,1;56,7;6,2;23;16;23;23,9;36,9;78.8*;64.4*;0.00G;999,9;0
85360;19930721;76,8;53;6,2;24;10,7;24;18,1;999,9;93.2*;62.6*;0.00I;999,9;0
85360;19930722;86,3;46,7;6,2;23;8,1;23;18,1;999,9;100.4*;77.0*;0.00I;999,9;0
85360;19930723;84,9;56,8;6,2;23;6,3;23;18,1;999,9;102.2*;71.6*;0.00I;999,9;0
85360;19930724;71,5;65,5;6,1;24;6,7;24;9,9;999,9;77.0*;68.0*;0.00I;999,9;0
85360;19930725;72,1;62,4;6;24;8;24;25,1;999,9;82.4*;64.4*;0.00I;999,9;0
85360;19930726;72,3;51,1;6,2;23;9,3;23;18,1;20;87.8*;62.6*;0.00I;999,9;0
85360;19930727;81,5;52,4;6,2;24;5,5;24;12;999,9;98.6*;68.0*;0.00I;999,9;0
85360;19930728;84;43,6;5,9;21;4,4;23;8,9;999,9;96.8*;73.4*;0.00I;999,9;0
85360;19930729;72,1;60,7;6,6;23;11,5;23;16,9;28;78.8*;66.2*;0.00I;999,9;0
85360;19930730;71,1;60,4;6,5;24;12;24;19;33;78.8*;64.4*;99,99;999,9;10000
85360;19930731;72,7;58;6,2;24;15;24;23,9;999,9;84.2*;62.6*;0.00I;999,9;0
85360;19930801;71,1;61,5;6;23;10;23;19;999,9;84.2*;64.4*;0.00I;999,9;0
85360;19930802;69,2;61,2;6,3;20;11,9;22;16,9;22,9;78.8*;64.4*;0.00I;999,9;0
85360;19930803;73,7;57,9;6,1;20;11,1;20;18,1;19;89.6*;62.6*;0.00I;999,9;0
85360;19930804;77,5;55,9;6,3;23;8,2;23;15;999,9;93.2*;64.4*;0.00I;999,9;0
85360;19930805;79,8;57,4;6,3;24;6,9;24;12;999,9;96.8*;71.6*;0.00I;999,9;0
85360;19930806;74;65,6;5,1;23;6,7;23;12;999,9;80.6*;66.2*;0.00I;999,9;0
85360;19930807;70,5;59,9;5,7;23;9,1;23;13;22;78.8*;64.4*;0.00I;999,9;0
85360;19930808;70,1;58,4;6,4;24;12;24;18,1;22;78.8*;62.6*;0.00I;999,9;0
85360;19930809;78;56,7;6,2;23;7,6;23;15,9;999,9;95.0*;64.4*;0.00I;999,9;0
85360;19930810;84,2;53;6;24;5,2;24;14;999,9;102.2*;69.8*;0.00I;999,9;0
85360;19930811;79,6;57,1;6,1;24;6,3;24;15,9;999,9;93.2*;66.2*;0.00I;999,9;0
85360;19930812;72;59,2;5,8;24;10,1;24;18,1;22,9;84.2*;64.4*;0.00I;999,9;0
85360;19930813;71;59,8;6,4;23;9,2;23;16,9;999,9;80.6*;62.6*;0.00I;999,9;0
85360;19930814;72,5;60,9;6,9;24;8,9;24;13;21;80.6*;66.2*;0.00I;999,9;0
85360;19930815;69,3;55,6;6,3;22;7,1;22;16,9;999,9;84.2*;60.8*;0.00I;999,9;0
85360;19930816;68,7;60,1;6,5;23;4,7;24;12;999,9;78.8*;57.2*;0.00I;999,9;0
85360;19930817;71,8;61,9;6,4;23;5,4;24;12;999,9;82.4*;64.4*;0.00I;999,9;0
85360;19930818;74;60,5;6,6;24;4,5;24;8,9;999,9;87.8*;62.6*;99,99;999,9;10010
85360;19930819;79,1;67,3;5,7;23;5,2;23;8,9;999,9;87.8*;71.6*;0.00I;999,9;0
85360;19930820;74,8;64,8;6,8;22;8;23;12;999,9;80.6*;69.8*;0.04G;999,9;10000
85360;19930821;72,1;66,6;5,3;23;9;23;11,1;999,9;78.8*;59.0*;0.00G;999,9;0
85360;19930822;73,3;65,5;5,6;24;6,8;24;12;999,9;80.6*;68.0*;0.00I;999,9;0
85360;19930823;72,4;62,7;6,2;24;7,4;24;15;999,9;82.4*;66.2*;0.00I;999,9;0
85360;19930824;67,8;57,1;6,9;22;12;23;19;26;71.6*;62.6*;0.00I;999,9;0
85360;19930825;64,8;55;6,9;22;12,8;23;19;28;69.8*;60.8*;0.00I;999,9;0
85360;19930826;63,6;58,6;6,8;24;8,7;24;16,9;23,9;68.0*;60.8*;99,99;999,9;10000
85360;19930827;66,6;55,5;6,4;19;10,2;20;16,9;25,1;73.4*;60.8*;0.00I;999,9;0
85360;19930828;71,9;52,5;6,2;21;9,2;21;15,9;26;86.0*;60.8*;0.00I;999,9;0
85360;19930829;77,3;43,2;6,2;22;7,8;22;11,1;999,9;87.8*;68.0*;0.00I;999,9;0
85360;19930830;75,8;42,9;6,2;24;7,9;24;20;999,9;87.8*;64.4*;0.00I;999,9;0
85360;19930831;80,3;47,6;6,2;22;7,1;22;15,9;22;93.2*;68.0*;0.00I;999,9;0
85360;19930901;82,9;50,5;6;22;4,3;22;11,1;999,9;95.0*;71.6*;0.00I;999,9;0
85360;19930902;75,9;60,1;5,2;23;4,3;23;13;999,9;84.2*;71.6*;0.00I;999,9;0
